Age,Education_Level,Years_At_Company,Years_In_Current_Role,Monthly_Income,Salary_Hike_Percent,Job_Level,Performance_Rating,Job_Satisfaction,Work_Life_Balance,Environment_Satisfaction,Relationship_Satisfaction,Training_Hours_Last_Year,Overtime,Remote_Work,Distance_From_Home,Commute_Time_Minutes,Number_Of_Projects,Team_Size,Manager_Rating,Absence_Days,Promotion_Last_5_Years,Stock_Option,Tenure_Stability_Ratio,Income_per_JobLevel,Satisfaction_Composite,Commute_Burden,Promotion_Stagnation_Flag,High_Overtime_Low_WLB,Gender_Male,Marital_Status_Married,Marital_Status_Single,Department_HR,Department_IT,Department_Marketing,Department_Operations,Department_Sales,Job_Role_Accountant,Job_Role_Auditor,Job_Role_Business Development,Job_Role_Content Strategist,Job_Role_Data Analyst,Job_Role_Finance Manager,Job_Role_Financial Analyst,Job_Role_HR Executive,Job_Role_HR Manager,Job_Role_IT Manager,Job_Role_Logistics Coordinator,Job_Role_Marketing Executive,Job_Role_Marketing Manager,Job_Role_Operations Executive,Job_Role_Operations Manager,Job_Role_Quality Analyst,Job_Role_Recruiter,Job_Role_SEO Specialist,Job_Role_Sales Executive,Job_Role_Sales Manager,Job_Role_Software Engineer,Job_Role_System Administrator,Job_Role_Training Specialist,Employment_Type_Full-Time,Employment_Type_Part-Time,Business_Travel_Never,Business_Travel_Rarely,Attrition
39,0,13,6,12160,16.6,4,4,3,3,4,1,48,0,1,27,73,4,2,3,4,1,1,0.42857142857142855,3040.0,2.75,34.3,0,0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
35,1,3,0,7370,13.5,2,3,4,3,5,3,0,0,1,22,58,5,7,3,1,0,0,0.0,3685.0,3.75,27.8,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0
33,1,5,2,7022,13.3,3,4,5,4,3,3,39,1,0,9,34,4,9,3,6,0,1,0.3333333333333333,2340.6666666666665,3.75,12.4,1,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1
39,1,7,3,10819,25.6,4,4,4,5,3,3,49,0,1,7,19,6,6,4,8,0,1,0.375,2704.75,3.75,8.9,1,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0
53,1,6,6,11815,12.1,4,2,2,2,3,1,27,0,1,2,5,6,18,4,4,0,1,0.8571428571428571,2953.75,2.0,2.5,1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,1
34,1,8,6,7645,9.7,2,3,1,3,3,2,14,0,0,26,97,4,5,1,5,0,0,0.6666666666666666,3822.5,2.25,35.7,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1
40,1,12,3,13398,6.3,4,3,3,4,4,5,29,0,0,5,17,4,13,5,5,0,1,0.23076923076923078,3349.5,4.0,6.7,1,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
25,1,2,1,5917,13.9,2,1,3,3,3,4,46,1,0,6,23,1,6,3,1,0,0,0.3333333333333333,2958.5,3.25,8.3,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0
44,0,3,3,6676,14.7,3,2,2,4,4,1,49,0,1,16,41,4,6,2,4,0,1,0.75,2225.3333333333335,2.75,20.1,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
30,2,2,0,8274,14.9,1,4,4,1,3,4,52,0,0,6,19,3,9,4,3,0,0,0.0,8274.0,3.0,7.9,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
39,2,1,0,9981,13.7,3,3,3,5,3,4,8,0,1,13,37,6,12,4,3,0,1,0.0,3327.0,3.75,16.7,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
60,1,4,0,7072,11.2,2,3,2,4,3,4,11,0,0,40,150,8,5,2,3,0,0,0.0,3536.0,3.25,55.0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
18,3,0,0,7962,12.5,2,4,3,4,3,2,33,1,0,24,71,6,8,1,7,0,0,0.0,3981.0,3.0,31.1,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
18,0,0,0,6012,16.8,1,4,3,3,2,2,0,1,1,22,82,4,6,4,6,0,0,0.0,6012.0,2.5,30.2,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0
31,2,5,5,9369,20.8,3,4,5,4,4,4,17,0,0,16,51,3,8,1,6,0,1,0.8333333333333334,3123.0,4.25,21.1,1,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
43,1,2,2,5365,13.2,1,4,3,2,2,4,44,1,0,9,36,3,14,3,9,0,1,0.6666666666666666,5365.0,2.75,12.6,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0
45,2,4,1,7979,10.1,2,1,5,2,4,3,33,0,0,14,32,3,14,1,2,0,0,0.2,3989.5,3.5,17.2,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
27,1,5,0,9996,15.4,3,5,2,4,5,2,49,0,1,14,38,4,15,3,4,0,1,0.0,3332.0,3.25,17.8,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0
40,0,4,0,8924,13.7,2,2,3,3,3,2,52,0,0,4,13,9,6,4,5,0,0,0.0,4462.0,2.75,5.3,1,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
36,0,2,0,5355,13.9,1,4,3,2,3,2,8,0,1,18,50,2,11,2,9,0,0,0.0,5355.0,2.5,23.0,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0
34,1,3,1,12810,15.0,4,2,3,4,1,3,34,0,1,16,40,7,6,4,4,0,1,0.25,3202.5,2.75,20.0,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
27,2,2,1,7464,12.0,2,3,3,4,4,4,46,0,1,14,53,3,7,4,5,0,0,0.3333333333333333,3732.0,3.75,19.3,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0
37,2,8,1,13331,20.5,3,5,4,5,4,4,0,1,0,21,58,3,7,3,11,1,1,0.1111111111111111,4443.666666666667,4.25,26.8,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
44,2,14,14,15618,11.8,4,4,2,2,3,4,31,0,0,45,79,4,3,5,5,1,1,0.9333333333333333,3904.5,2.75,52.9,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
39,1,2,0,8090,15.7,3,3,3,1,4,4,59,1,1,9,29,6,14,1,5,0,1,0.0,2696.6666666666665,3.0,11.9,0,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
39,1,17,8,10578,18.2,4,3,2,3,4,1,45,0,0,13,31,9,5,3,3,0,1,0.4444444444444444,2644.5,2.5,16.1,1,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
31,2,0,0,6649,17.8,1,3,4,3,5,5,41,0,0,6,24,6,14,5,5,0,1,0.0,6649.0,4.25,8.4,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
40,1,0,0,6775,11.3,2,5,2,2,3,3,57,0,1,10,30,3,13,3,5,0,0,0.0,3387.5,2.5,13.0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
47,2,2,0,5195,14.1,1,3,2,2,3,2,22,0,0,19,87,4,8,4,5,0,0,0.0,5195.0,2.25,27.7,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
30,1,3,0,10361,17.8,3,3,3,3,2,4,20,0,1,31,102,5,2,3,3,0,1,0.0,3453.6666666666665,3.0,41.2,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
44,0,7,0,4412,16.1,1,4,4,2,4,4,17,1,1,22,79,7,12,1,7,1,0,0.0,4412.0,3.5,29.9,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
56,1,7,2,7549,9.9,2,4,5,1,5,4,29,0,0,4,5,2,3,4,4,0,1,0.25,3774.5,3.75,4.5,1,0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
37,1,3,0,7450,15.4,2,3,3,3,3,5,54,0,0,25,63,4,8,3,4,0,0,0.0,3725.0,3.5,31.3,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
27,1,2,2,7339,11.9,3,3,3,1,4,3,21,1,0,10,23,4,8,4,11,0,1,0.6666666666666666,2446.3333333333335,2.75,12.3,0,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
34,1,7,2,6514,16.3,2,4,3,2,3,3,24,0,1,31,87,3,2,3,4,1,0,0.25,3257.0,2.75,39.7,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
34,0,16,15,13856,17.3,5,4,2,3,1,2,49,0,1,6,20,1,7,4,6,1,1,0.8823529411764706,2771.2,2.0,8.0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
24,1,6,4,8308,13.7,2,3,3,1,2,3,57,1,0,44,130,3,7,4,6,0,0,0.5714285714285714,4154.0,2.25,57.0,1,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1
54,2,34,11,19282,15.5,5,4,5,3,4,2,4,0,0,17,50,5,13,2,7,0,1,0.3142857142857143,3856.4,3.5,22.0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0
29,1,4,0,7461,16.0,2,3,3,3,3,2,35,0,0,20,68,5,10,4,7,0,0,0.0,3730.5,2.75,26.8,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
48,1,2,1,11417,15.8,4,2,4,5,5,1,28,1,0,19,59,7,4,3,4,0,1,0.3333333333333333,2854.25,3.75,24.9,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
37,1,0,0,6796,15.2,2,3,2,3,3,4,22,0,1,6,18,6,8,5,6,0,1,0.0,3398.0,3.0,7.8,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
28,0,3,3,3987,18.1,1,3,2,3,5,3,37,1,0,14,51,6,5,2,9,0,1,0.75,3987.0,3.25,19.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1
33,2,0,0,5240,15.6,1,3,2,2,3,5,39,0,0,12,35,3,3,3,6,0,0,0.0,5240.0,3.0,15.5,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1
28,1,6,5,6845,15.0,2,2,2,2,2,5,25,1,0,13,23,3,11,4,5,0,1,0.7142857142857143,3422.5,2.75,15.3,1,1,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
40,1,5,1,7725,18.7,2,3,3,2,2,3,11,1,0,20,79,4,6,3,11,0,0,0.16666666666666666,3862.5,2.5,27.9,1,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,1
48,3,2,1,8170,18.9,2,5,1,4,3,3,28,0,0,10,38,1,3,3,10,0,0,0.3333333333333333,4085.0,2.75,13.8,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
42,3,12,3,18280,17.3,4,3,3,3,3,3,21,0,1,4,13,3,8,4,3,0,1,0.23076923076923078,4570.0,3.0,5.3,1,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
26,1,1,0,6105,18.8,1,5,4,3,4,3,28,0,1,15,40,2,10,5,4,0,0,0.0,6105.0,3.5,19.0,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0
32,0,4,4,5624,9.5,3,3,2,3,4,2,10,0,0,12,25,4,8,3,4,0,1,0.8,1874.6666666666667,2.75,14.5,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
47,1,2,1,8185,11.7,2,4,3,1,4,3,56,1,1,12,41,5,6,4,6,0,1,0.3333333333333333,4092.5,2.75,16.1,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
33,1,0,0,8335,10.4,2,2,2,4,2,1,13,1,1,35,117,3,12,2,10,0,0,0.0,4167.5,2.25,46.7,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
36,2,4,3,8920,16.3,2,3,3,2,3,3,55,0,0,7,23,4,6,3,2,0,0,0.6,4460.0,2.75,9.3,1,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
37,2,2,2,4845,14.8,1,4,4,3,3,4,34,0,0,14,49,4,3,4,4,0,1,0.6666666666666666,4845.0,3.5,18.9,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
46,0,0,0,6151,12.0,2,3,4,3,4,3,34,0,1,6,19,3,6,3,7,0,0,0.0,3075.5,3.5,7.9,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
38,1,5,3,11143,17.3,3,3,1,3,3,4,19,0,1,10,32,7,10,3,6,0,1,0.5,3714.3333333333335,2.75,13.2,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
29,2,5,0,9815,17.5,2,4,4,4,3,2,28,0,0,10,38,3,2,5,4,1,0,0.0,4907.5,3.25,13.8,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
41,3,3,3,12331,21.6,3,4,3,3,3,2,40,0,1,14,62,6,5,4,2,0,1,0.75,4110.333333333333,2.75,20.2,0,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
24,3,4,0,9127,17.1,1,4,3,4,3,1,16,0,1,10,38,4,12,3,5,0,0,0.0,9127.0,2.75,13.8,1,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
60,0,7,5,8608,12.2,2,3,1,4,3,2,51,1,0,13,52,6,9,5,7,0,0,0.625,4304.0,2.5,18.2,1,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
35,2,1,1,5945,10.1,1,3,2,3,3,3,41,1,0,11,44,9,11,3,11,0,0,0.5,5945.0,2.75,15.4,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,1
48,1,3,0,6306,11.8,2,2,5,3,3,4,50,1,0,16,54,5,5,5,9,0,0,0.0,3153.0,3.75,21.4,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
